id,record_id,pub_id,contrib_id,user_id,record_title,last_edited,year,month,day,status,review_type,reviewed_book_title,reviewed_book_pub_date,reviewed_book_publisher,reviewed_book_publisher_viaf_match,reviewed_book_genre,reviewed_book_price,reviewed_author_viaf_match,reviewed_author_name
1961,89663103,25244,NULL,1,"An entertaining book about Browning.",2020-06-19,1903,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1963,90379598,24565,NULL,1,"Review 10 -- No Title",2020-06-25,1885,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1964,90523142,24565,NULL,1,"Review 5 -- No Title",2020-06-30,1904,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1966,89639781,25244,NULL,1,"Review 7 -- No Title",2020-06-23,1883,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1968,124908310,24240,NULL,1,Reviews,2020-06-24,1884,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1969,90429818,24565,NULL,1,"Review 1 -- No Title",2020-06-22,1896,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1970,90183247,25067,NULL,1,"Review 8 -- No Title",2020-06-22,1904,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1973,89677757,25244,NULL,1,"RECENT FICTION.",2020-06-23,1915,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1975,89680630,25244,NULL,1,"Some gifted Chinese women.",2020-06-22,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1976,90398154,24565,NULL,1,Literature.,2020-06-22,1886,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1977,90155769,25067,NULL,1,"Comparative Philology.",2020-06-25,1895,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1980,90157475,25067,NULL,1,CARDIGAN.,2020-06-23,1901,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1981,90100977,25067,NULL,1,"THE SCHAFF-GILMAN LIBRARY OF RELIGIOUS POETRY.",2020-06-19,1881,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1986,89633817,25244,NULL,1,"ORIGINS OF THE ENGLISH PEOPLE AND OF THE ENGLISH LANGUAGE.",2020-06-25,1888,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1987,90136560,25067,NULL,1,"HOMESTEAD HIGHWAYS.",2020-06-22,1888,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1988,124738026,24243,390,1,"SIX BOOKS OF THE MONTH",2020-06-22,1911,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1989,90371140,24565,NULL,1,Literature.,2020-06-23,1882,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1996,90099976,25067,NULL,1,"THE SHAYBACKS IN CAMP.",2020-06-19,1887,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1998,90603231,24565,NULL,1,LITERATURE,2020-06-30,1901,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1999,89635871,25244,393,1,"""OLD COUNRY LIFE.",2020-06-30,1890,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001,90134956,25067,NULL,1,"MORSE'S LIFE OF FRANKLIN.",2020-06-29,1889,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2003,124900731,24241,NULL,1,"""A Guide-Book to Books""",2020-06-19,1891,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2004,124755999,24243,394,1,"XII WILL N. HARBEN'S ""THE DESIRED WOMAN""",2020-06-19,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2005,124754724,24243,NULL,1,"Review 5 -- No Title",2020-06-22,1895,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2007,90115605,25067,NULL,1,"JOHN ERICSSON.",2020-06-30,1891,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2009,89673601,25244,395,1,"FINDING THE TRUTH OF THINGS.",2020-06-24,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2011,90138917,25067,NULL,1,"LANG'S LIFE OF LOCKHART.",2020-06-22,1896,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,124889122,24241,NULL,1,"""Yekl""",2020-06-29,1896,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2013,90081303,25067,NULL,1,HISTORY.,2020-06-22,1899,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2014,124739070,24243,NULL,1,"II RUDOLPH HANS BARTSCH'S ""ELISABETH KOETT""",2020-06-23,1911,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,124899418,24241,NULL,1,Literature,2020-06-19,1889,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2026,90390691,24565,NULL,1,"Review 5 -- No Title",2020-06-30,1888,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2028,90148296,25067,NULL,1,"MINOR NOTICES.",2020-06-22,1880,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2029,90138143,25067,NULL,1,"A NEW BALZAC.",2020-06-22,1900,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2038,89649251,25244,NULL,1,"The story of Venice.",2020-06-20,1895,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2040,90585986,24565,NULL,1,"THE NEW BOOKS",2020-06-19,1917,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2045,90546327,24565,NULL,1,"The Virgin Birth of Christ",2020-06-30,1907,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2046,89660721,25244,NULL,1,"Old favorites in new forms.",2020-06-19,1901,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2047,124743078,24243,397,1,"II MARK TWAIN'S SPEECHES",2020-06-21,1910,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2048,89650728,25244,NULL,1,"THE PEACE CONFERENCE AT THE HAGUE.",2020-06-24,1900,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2050,90539715,24565,NULL,1,"Review 2 -- No Title",2020-06-22,1907,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2051,90611838,24565,NULL,1,"THE CITY OF BROTHERLY LOVE",2020-06-22,1915,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2055,124890356,24241,NULL,1,"""The Heptameron"" of Margaret of Navarre",2020-06-22,1893,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2061,124892513,24241,NULL,1,"Freeman's ""Historical Essays""",2020-06-19,1892,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2067,89681827,25244,400,1,"Liberalism Restated",2020-06-29,1918,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2069,90583362,24565,NULL,1,"The American Nation",2020-06-23,1904,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2070,90123467,25067,NULL,1,"WERNER VON SIEMENS.",2020-06-19,1893,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2073,89638581,25244,NULL,1,"Review 1 -- No Title",2020-06-23,1882,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2074,90012908,24565,NULL,1,"A SHORT AMERICAN HISTORY",2020-06-25,1913,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2076,89686189,25244,401,1,"SHAKESPEAREAN PLAYHOUSES.",2020-06-30,1918,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2086,90303978,24565,NULL,1,"Review 3 -- No Title",2020-06-30,1884,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2087,124894543,24241,NULL,1,"Review 2 -- No Title",2020-06-20,1893,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2088,89670618,25244,403,1,"THE UNREST OF THE ORIENT.",2020-06-24,1908,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2089,90550796,24565,NULL,1,"Review 1 -- No Title",2020-06-19,1903,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2092,89698692,25244,404,1,"ARCHITECTURE AND CIVILIZATION",2020-06-24,1925,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2093,124904428,24240,NULL,1,Reviews,2020-06-30,1884,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2097,124737476,24243,NULL,1,"VIII MARIA THOMPSON DAVIESS'S ""THE ROAD TO PROVIDENCE""",2020-06-30,1911,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2098,90320511,24565,NULL,1,"Review 2 -- No Title",2020-06-24,1885,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2101,90163058,25067,NULL,1,"THE DRYBURGH EDITION OF THE WAVERLEY NOVELS.",2020-06-22,1892,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2102,124913731,24241,NULL,1,Reviews,2020-06-19,1886,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2104,124745996,24243,406,1,"""CONJECTURAL, ON SORRY MATTERS BEST UNSOLVED""",2020-06-19,1925,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2111,124757266,24243,408,1,"The Balance of Power""",2020-06-23,1906,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2112,90164064,25067,NULL,1,"Review 10 -- No Title",2020-06-30,1904,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2113,90140590,25067,NULL,1,"MEN, WOMEN, AND LOVERS.",2020-06-22,1882,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2117,124755477,24243,NULL,1,"""THE DOMINANT PASSION""",2020-06-24,1914,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2118,89641010,25244,409,1,"A CLUMSY BIOGRAPHER.",2020-06-19,1882,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2119,90520984,24565,NULL,1,"Review 2 -- No Title",2020-06-19,1912,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2120,89662592,25244,NULL,1,"Records of a vanished craft.",2020-06-23,1902,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2122,124737521,24243,NULL,1,"""The New Sin""",2020-06-22,1912,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2125,90386133,24565,NULL,1,"Review 5 -- No Title",2020-06-22,1883,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2130,90139515,25067,NULL,1,"CURRENT LITERATURE.",2020-06-22,1882,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2131,89660885,25244,NULL,1,"Journal of the ""Father of the Constitution.""",2020-06-22,1904,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2132,124745189,24243,NULL,1,"Notes from France",2020-06-19,1925,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2134,89683702,25244,NULL,1,"Autobiography of a ChineseAmerican.",2020-06-24,1910,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2142,89674572,25244,NULL,1,"A PROPHET OF EVOLUTION.",2020-06-20,1916,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2143,124913983,24238,NULL,1,"Astronomical Works.",2020-06-24,1882,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2144,89659276,25244,NULL,1,"Court of the Grand Duchess of Saze-Weimar.",2020-06-24,1902,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2150,124752973,24243,NULL,1,"MY LADY OF THE CHINESE COURTYARD""",2020-06-19,1914,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2155,124910507,24238,NULL,1,"A Defence of Meliorism.",2020-06-22,1883,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2157,124911435,24238,NULL,1,"""The Friendships of Mary Russell Mitford.""",2020-06-19,1882,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2160,124742206,24243,411,1,"THE POEMS OF HERBERT TRENCH",2020-06-22,1920,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2164,90136399,25067,NULL,1,"THE RESCUE OF GREELY.",2020-06-30,1885,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2166,90179797,25067,NULL,1,"SMETHAM'S LETTERS.",2020-06-19,1892,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2167,124902232,24241,NULL,1,"A New Epictetus",2020-06-29,1889,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2168,90404070,24565,NULL,1,Literature.,2020-06-22,1888,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2173,124739187,24243,NULL,1,"Bought and Paid For""",2020-06-24,1911,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2179,124761958,24243,NULL,1,"Review 16 -- No Title",2020-06-24,1899,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2183,90323925,24565,NULL,1,Literature.,2020-06-23,1883,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2186,89663335,25244,412,1,"AN EPIC OF QUEEN BESS.",2020-06-30,1904,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2189,89671025,25244,NULL,1,"The story of the French Revolution.",2020-06-23,1915,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2193,124875957,24242,413,1,"Books Reviewed--Fact and Fiction",2020-06-29,1904,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2195,124753774,24243,415,1,"II AS THE HAGUE ORDAINS",2020-06-30,1907,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2196,90107235,25067,NULL,1,"MISS BIRD AMONG THE MALAYS.",2020-06-21,1883,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2197,89661178,25244,NULL,1,"The first Christian emperor.",2020-06-19,1905,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2198,89667792,25244,NULL,1,"An important aid to the teaching of Psychology.",2020-06-18,1901,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2202,89671243,25244,NULL,1,"Chronicles of Anarchism.",2020-06-30,1912,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2203,90598714,24565,NULL,1,"BY WAY OF THE MEDIUM",2020-06-19,1917,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2204,90068573,25067,NULL,1,"Review 2 -- No Title",2020-06-23,1884,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2205,89687295,25244,416,1,"THE WRITING AND READING OF VERSE.",2020-06-23,1919,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2207,90309214,24565,NULL,1,"Review 4 -- No Title",2020-06-22,1882,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2208,89674055,25244,NULL,1,"THE RELIGIONS AND MORALS OF THE WORLD.",2020-06-19,1916,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2210,90373136,24565,NULL,1,Literature.,2020-06-24,1882,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2211,124899809,24240,NULL,1,Reviews,2020-06-22,1885,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2212,89673510,25244,NULL,1,"Sound advice to college students.",2020-06-22,1907,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2214,124750562,24243,NULL,1,"""THE SONG OF THE LARK""",2020-06-22,1915,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2220,124914482,24241,NULL,1,"Tolstoi's ""War and Peace.""",2020-06-22,1886,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2223,124756142,24243,418,1,"Review 4 -- No Title",2020-06-19,1900,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2231,90139184,25067,NULL,1,"THE LIBRARY OF WONDERS.",2020-06-23,1886,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2232,124895119,24241,NULL,1,"Books for the Young",2020-06-18,1891,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2235,89639567,25244,NULL,1,"Review 3 -- No Title",2020-06-19,1882,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2240,90362226,24565,422,1,Literature.,2020-06-25,1886,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2242,90580847,24565,NULL,1,Nedra,2020-06-30,1905,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2243,124886622,24242,NULL,1,"Review 1 -- No Title",2020-06-23,1901,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2246,90530908,24565,NULL,1,LITERATURE,2020-06-30,1902,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2252,124761613,24243,NULL,1,"Review 13 -- No Title",2020-06-22,1899,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2253,124894651,24241,NULL,1,"Sir Edwin Arnold's Last Two Books",2020-06-19,1889,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2255,90573412,24565,NULL,1,"Review 3 -- No Title",2020-06-19,1911,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2256,90539956,24565,NULL,1,"The Coasts of Bohemia",2020-06-25,1902,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2258,89998501,24565,NULL,1,"Review 3 -- No Title",2020-06-22,1900,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2259,89640784,25244,NULL,1,"Review 2 -- No Title",2020-06-20,1884,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2261,90624289,24566,NULL,1,Drama,2020-06-22,1922,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2264,124748995,24243,NULL,1,"""STAMBOUL NIGHTS""",2020-06-30,1916,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2266,89667624,25244,NULL,1,"A FORGOTTEN CHAPTER IN WESTERN EXPLORATION.",2020-06-22,1907,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2272,90060122,25067,NULL,1,"TO LEEWARD.",2020-06-23,1883,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2276,124752167,24243,425,1,"Review 2 -- No Title",2020-06-22,1901,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2277,90139762,25067,NULL,1,"Review 4 -- No Title",2020-06-22,1882,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2278,124745923,24243,NULL,1,"""The Gentleman""",2020-06-22,1909,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2282,90342304,24565,NULL,1,"Review 6 -- No Title",2020-06-24,1886,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2285,89678534,25244,426,1,"LLOYD GEORGE: The Man and His Story.",2020-06-19,1917,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2289,90137217,25067,NULL,1,"SCHLIEMANN'S EXCAVATIONS.",2020-06-22,1891,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2292,90399240,24565,NULL,1,"Review 6 -- No Title",2020-06-29,1884,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2296,89673815,25244,427,1,"MEMOIRS OF A ROYALIST EXILE.",2020-06-22,1909,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2302,89673264,25244,NULL,1,"Impressions things out of the ordinary.",2020-06-22,1915,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2306,124742132,24243,429,1,"AN UNKNOWN STORY BY BALZAC",2020-06-23,1911,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2307,89674825,25244,NULL,1,"The supernatural in tragedy.",2020-06-29,1916,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2311,124909516,24241,NULL,1,"Half-Hour Readings.",2020-06-18,1887,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2320,90493577,24565,NULL,1,LITERATURE.,2020-06-30,1901,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2321,90160472,25067,NULL,1,"WILD LIFE NEAR HOME.",2020-06-19,1901,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2326,90344328,24565,NULL,1,"Review 8 -- No Title",2020-06-22,1884,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2330,90422744,24565,NULL,1,Literature.,2020-06-23,1891,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2331,89634846,25244,NULL,1,"THE INDUSTRIES OF JAPAN.",2020-06-25,1889,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2333,89656899,25244,NULL,1,"BURTON'S ""WANDERINGS IN THREE CONTINENTS.""",2020-06-23,1902,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2336,124749101,24243,NULL,1,"Weeping Cross""",2020-06-22,1908,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2341,89650747,25244,NULL,1,"PROBLEMS OF COLONIAL GOVERNMENT.",2020-06-23,1900,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2344,89999636,24565,NULL,1,"The All-American Poets",2020-06-21,1920,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2346,90632525,24565,NULL,1,"Review 2 -- No Title",2020-06-21,1912,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2347,89685892,25244,NULL,1,"Review 8 -- No Title",2020-06-22,1918,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2348,124740057,24243,NULL,1,"Review 2 -- No Title",2020-06-30,1921,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2349,124910760,24238,NULL,1,"The Fine Arts",2020-06-22,1883,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2350,124904121,24241,NULL,1,Literature,2020-06-22,1893,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2351,124750513,24243,NULL,1,"Spirit Lake""",2020-06-30,1907,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2357,90473659,24565,NULL,1,Literature,2020-06-24,1909,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2358,90547989,24565,NULL,1,"Review 2 -- No Title",2020-06-21,1910,NULL,NULL,needs_details,single_focus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
